gene,trial,K,train_cor_mean,test_cor_mean
SOX7,2,7,0.0770757230412629,0.02425920619994182
SOX7,3,7,0.049958097024096385,0.09877561948581334
SOX7,4,7,0.09968587880333264,-3.0251593038857494e-4
SOX7,0,8,0.09355310847361882,0.11017550376558954
SOX7,1,8,0.255760299662749,0.23390012064989593
SOX7,2,8,0.10412628493375248,0.13669571723865012
SOX7,3,8,0.08216953774293263,0.14637905441907464
SOX7,4,8,0.14577841075758138,0.202707122135063
SOX7,0,9,0.14992942205733722,0.15383975423011634
SOX7,1,9,0.28157535526487565,0.1730906207338657
SOX7,2,9,0.23507329950936967,0.15232858477014266
SOX7,3,9,0.1276692986074421,0.1183705933201155
SOX7,4,9,-0.015204553595847554,-0.21523451615209138
TRDN,0,1,-0.00171190169122484,0.0023364011769309487
TRDN,1,1,-0.008128593921557896,-0.020546528408687384
TRDN,2,1,0.03779033566307691,0.025884103285986528
TRDN,3,1,-0.00935292575094435,-0.0021086270611422923
TRDN,4,1,0.0012773156373037233,-0.0011048536848304715
TRDN,0,2,0.05447935519946946,0.011132533618055575
TRDN,1,2,-0.050195838842127055,0.01684923926160893
TRDN,2,2,-0.1001222991811422,-0.023530430395921786
TRDN,3,2,-0.06234204364267902,-0.028993423798675963
TRDN,4,2,0.04082992993709114,0.0022020381116220223
TRDN,0,3,-0.05550788694785701,-0.08039196108072132
TRDN,1,3,-0.030715942175851926,-0.03711995488719806
TRDN,2,3,-0.06343443401985699,-0.06634020478613561
TRDN,3,3,-0.027611157132519618,-0.06359309308867757
TRDN,4,3,-0.00657373433932662,0.008907417945940568
TRDN,0,4,0.06161933268109957,0.057456302945416
TRDN,1,4,-0.03186882121695413,-0.00959739941627509
TRDN,2,4,-0.05864589806232187,-0.019956022397221263
TRDN,3,4,0.050836414771361485,0.0022623094588664705
TRDN,4,4,-0.06968894673304425,0.03954869785722068
TRDN,0,5,-0.18059729970991611,-0.13522233335654937
TRDN,1,5,0.007299851703767975,-0.04068008499042202
TRDN,2,5,0.06714193967895375,0.0021286031595159328
TRDN,3,5,-0.0690282170350353,-0.08139818464852056
TRDN,4,5,0.008565354264444776,0.013521766792752845
TRDN,0,6,0.061485000161661044,-0.022116918833471666
TRDN,1,6,-0.002798609642518891,-0.018976039524932
TRDN,2,6,-0.03797465438644091,-0.03567258754352491
TRDN,3,6,0.09351631763598157,0.11691375854859326
TRDN,4,6,0.04475961273743047,0.10826487918935555
TRDN,0,7,0.037281417184405856,0.006729369265786616
TRDN,1,7,-0.024210113514628675,-0.07469158388726488
TRDN,2,7,0.036326769842869706,-0.04671415451920521
TRDN,3,7,-0.09711096539265579,-0.1734962180409035
TRDN,4,7,-0.07063895867516597,-0.015797986406729837
TRDN,0,8,-0.010563379360569848,-0.025785898056148397
TRDN,1,8,-0.030045757458234828,-0.017384632178473643
TRDN,2,8,0.10525127914216784,0.1765077614100471
TRDN,3,8,-0.07972434846063454,-0.07184900593610326
TRDN,4,8,0.006020794105198648,-0.03746622470016191
TRDN,0,9,-0.06085618999269274,-0.08902621258254588
TRDN,1,9,0.03103810300429662,0.0774529366679499
TRDN,2,9,0.022880074464612536,0.03420979387462089
TRDN,3,9,-0.05527766856054465,-0.05255031408057839
TRDN,4,9,-0.02384746881822745,-0.042937265016279716
CEBPA,0,1,0.12024488341477182,0.16260879209804316
CEBPA,1,1,0.20011572125885221,0.24083784381615406
CEBPA,2,1,0.11294527682993147,0.1335749889715064
CEBPA,3,1,0.19627916463650763,0.2426824442829938
CEBPA,4,1,0.11918166279792786,0.1546769900464321
CEBPA,0,2,0.18195966258645058,0.20497043420666744
CEBPA,1,2,0.08042462586632206,0.14071502688744375
CEBPA,2,2,0.17683619343572193,0.21629495364233253
CEBPA,3,2,0.20018605970674092,0.28986265691605745
CEBPA,4,2,0.09077903861179948,0.18015182982840797
CEBPA,0,3,0.07330061826441023,0.1285638721957187
CEBPA,1,3,0.09922347176406118,0.11882207802885993
CEBPA,2,3,0.13183204291595352,0.16611476688356783
CEBPA,3,3,0.11705859709117147,0.198466970512085
CEBPA,4,3,-0.052023093733522624,0.14913808688697408
CEBPA,0,4,0.18275427321592966,0.27748763002563276
CEBPA,1,4,0.07400982180196378,0.13826178762713728
CEBPA,2,4,0.054547153413295746,0.08603381422539452
CEBPA,3,4,0.003824835850132836,0.0639078982385419
CEBPA,4,4,0.08013265083233516,0.15275146249598803
CEBPA,0,5,0.13087975420057774,0.1681266809553854
CEBPA,1,5,0.14977559240327942,0.13740472137982168
CEBPA,2,5,0.14954872305194536,0.16526203026208347
CEBPA,3,5,0.1254907896121343,0.06547791487573622
CEBPA,4,5,0.16661641746759415,0.1789782459518836
CEBPA,0,6,0.1703004732521044,0.23027278158198883
CEBPA,1,6,0.1550479760521234,0.10616042575344732
CEBPA,2,6,0.15860736732267672,0.24132642880473806
CEBPA,3,6,0.16479704197910097,0.18465423015225638
CEBPA,4,6,0.14048077455825275,0.08714535396137274
CEBPA,0,7,0.21530726262264782,0.20326374539009517
CEBPA,1,7,0.26455624111824566,0.20139522787188988
CEBPA,2,7,0.12155650266342694,0.14504961435989863
CEBPA,3,7,0.17032680536309877,0.18199692068765894
CEBPA,4,7,0.15289492760267523,0.04181687656489594
CEBPA,0,8,0.1389865431831115,0.15122397300309892
CEBPA,1,8,0.181948841859897,0.1399400402554011
CEBPA,2,8,0.09370908720625772,0.099245174491607
CEBPA,3,8,0.19624339623583686,0.1888748827966139
CEBPA,4,8,0.20530973788764742,0.2079046906342237
CEBPA,0,9,0.14841037222908604,0.16570072249167683
CEBPA,1,9,0.2972146256102456,0.22405902746684367
CEBPA,2,9,0.21117253880947828,0.10093300359374752
CEBPA,3,9,0.1829117147458924,0.13060224881465962
CEBPA,4,9,0.10686172255211407,0.1447349632569716
ARAP2,0,1,0.1202155540490316,0.06177839111255797
ARAP2,1,1,0.019719470292329788,0.05703462590297862
ARAP2,2,1,-0.00426523635784785,-0.06492724182833147
ARAP2,3,1,0.06922858994868067,0.015231040307061282
ARAP2,4,1,0.17198056106766066,0.15007280380116952
ARAP2,0,2,0.06283022415785429,0.09192778231533622
ARAP2,1,2,0.12148024902368586,0.08058095595904863
ARAP2,2,2,0.016045632875627942,0.0845787256238068
ARAP2,3,2,0.10901374866565068,0.11000348888229251
ARAP2,4,2,0.03597581800487307,-0.028209704206628328
ARAP2,0,3,0.09416997412012683,0.1076103032019957
ARAP2,1,3,0.08322147481764357,0.04897552444601433
ARAP2,2,3,0.08834895165637136,0.11548696589447596
ARAP2,3,3,0.021133873818649188,0.058940480370722574
ARAP2,4,3,2.8550780067841213e-5,0.030065352581982254
ARAP2,0,4,0.014678206501735581,-0.013950562257024556
ARAP2,1,4,0.09259672959645589,0.014320732301987767
ARAP2,2,4,0.061526812302569546,0.08495323575676464
ARAP2,3,4,0.0887234245116512,0.08706983242218058
ARAP2,4,4,0.07304822136130598,0.0823364477134236
ARAP2,0,5,0.037413492488364376,-0.019391345821201326
ARAP2,1,5,0.015429333473245302,-0.011164044817478066
ARAP2,2,5,0.05823170911106798,0.07958709675495644
ARAP2,3,5,0.12205231189727783,0.006777112177631445
ARAP2,4,5,0.10567482685049374,-0.02245141755268979
ARAP2,0,6,-0.041999532375484705,-0.04209800436624456
ARAP2,1,6,-0.024939483031630516,-0.0336624598033819
ARAP2,2,6,0.06710421128405465,0.013783926578895081
ARAP2,3,6,-0.04079157258901331,-0.04557300479241681
ARAP2,4,6,0.009134373317162195,-0.03896016053785653
ARAP2,0,7,0.12199140215913455,0.058813937353923006
ARAP2,1,7,-0.004973616451025009,0.0014282936987370213
ARAP2,2,7,0.09044146165251732,0.07665458583726964
ARAP2,3,7,0.1800965518406075,0.1658412336176861
ARAP2,4,7,0.003790055194662677,0.01613807484834932
ARAP2,0,8,0.04705788960887326,0.07399012558344657
ARAP2,1,8,0.04251939306656519,0.024360310627896647
ARAP2,2,8,0.10414537573524285,0.036552028295978305
ARAP2,3,8,0.04855249904923969,-0.026093975423142103
ARAP2,4,8,0.07100232752660911,0.06707279738190754
ARAP2,0,9,0.11233216596560346,0.08797352557392041
ARAP2,1,9,0.03963358203570048,-0.005662486698516668
ARAP2,2,9,0.09161980173343585,-0.07966702688401436
ARAP2,3,9,0.05568115827110079,-0.041476936918225564
ARAP2,4,9,-0.027982351577116385,-0.08564131449557931
CEBPE,0,1,-0.1485367996825112,-0.10456987291134641
CEBPE,1,1,-0.07870362119542228,-0.06387480936270667
CEBPE,2,1,-0.0959947978456815,-0.08709034591184522
CEBPE,3,1,-0.08426634644597976,-0.055127007352540364
CEBPE,4,1,-0.1083671972155571,-0.09364796118258062
CEBPE,0,2,-0.03910391746709744,-0.0052284529204737655
CEBPE,1,2,-0.01632801153593593,-0.005235289682323109
CEBPE,2,2,-0.030454299516148038,-0.04592505842386317
CEBPE,3,2,0.015579170133504603,-0.001597605880897653
CEBPE,4,2,-0.02368525591575437,0.020233019468208418
CEBPE,0,3,-0.12615927598542637,-0.14078812761070192
CEBPE,1,3,0.07107497689624627,0.04871674263427043
CEBPE,2,3,-0.14404509713252386,-0.04669265260620161
CEBPE,3,3,-0.021492626931932237,-0.04712688373009869
CEBPE,4,3,-0.04237454405261411,-0.011122992313404828
CEBPE,0,4,0.036582919096367225,-0.023799569188265604
CEBPE,1,4,-0.039592768996953964,0.020540632734353678
CEBPE,2,4,-0.08962690043780538,-0.006092944645917626
CEBPE,3,4,-0.059544658495320216,-0.07769232218599156
CEBPE,4,4,-0.026949705762995615,-0.019525206590437525
CEBPE,0,5,0.019680762456523046,0.03084822646380644
CEBPE,1,5,-0.07435378671572027,-0.051972980712943775
CEBPE,2,5,0.028574484296970896,0.037733412101056615
CEBPE,3,5,-0.09823334718950921,-0.08743162953813527
CEBPE,4,5,0.07111895001596874,-0.004181388640656671
CEBPE,0,6,-0.1338185818038053,-0.03703675576532912
CEBPE,1,6,0.028100566162417333,0.028581558115826092
CEBPE,2,6,-0.05940172904067569,-0.04862848404961487
CEBPE,3,6,0.04064994098411666,0.09852395287566476
CEBPE,4,6,-0.07494150723020236,-0.04156713284697341
CEBPE,0,7,-0.11152165693541367,-0.1776476581181638
CEBPE,1,7,-0.025680720806121826,0.047013463665540683
CEBPE,2,7,0.008061045780777931,-0.033843893145941877
CEBPE,3,7,-0.10452322196215391,-0.06572079573151
CEBPE,4,7,-0.011714779668384127,0.06193581745329319
CEBPE,0,8,-0.055401211604475975,-0.07392512090275437
CEBPE,1,8,-0.0926139522343874,-0.008903490963970022
CEBPE,2,8,-0.059989259474807315,-0.025739123359972374
CEBPE,3,8,-0.04291955547200309,-0.03648860544654134
CEBPE,4,8,-0.07534454224838151,-0.036742606109625396
CEBPE,0,9,-0.04890098339981503,0.017474394404892003
CEBPE,1,9,-0.026231699105766084,-0.0030018144008362602
CEBPE,2,9,0.07651690476470524,0.07418079011608872
CEBPE,3,9,-0.022036818994416132,-0.07326402405484382
CEBPE,4,9,-0.03071093973186281,-0.005831144524104566
PFKP,0,1,0.005318149096435971,0.05285707595643416
PFKP,1,1,-0.029684179617712896,0.0021113432066167037
PFKP,2,1,-0.05512890302472644,0.006596344428388424
PFKP,3,1,-0.08099884746803178,-0.011970525832251068
PFKP,4,1,-0.07954603226648436,-0.09118699229961075
PFKP,0,2,-0.05518906977441576,0.014966514764433139
PFKP,1,2,-0.10490179351634449,-0.0014817994137235706
PFKP,2,2,-0.08792541983226936,-0.021407045734525988
PFKP,3,2,-0.10273346630856395,-0.04633183225076907
PFKP,4,2,0.012256975803110335,-0.09297414856372993
PFKP,0,3,-0.022624287857777543,-0.029881041898311048
PFKP,1,3,-0.10279739441143142,-0.01293718133297794
PFKP,2,3,-0.05530724136365785,-0.029333113323599985
PFKP,3,3,-0.03639575280249119,0.027654854925735647
PFKP,4,3,-0.09915213964672552,-0.06275481308531536
PFKP,0,4,0.05800620838999748,-0.060358644998067056
PFKP,1,4,-0.11379601309696834,-0.06150183260016648
PFKP,2,4,-0.14119651582505968,-0.1711564666016393
PFKP,3,4,-0.035529162320825786,-0.018325384287689886
PFKP,4,4,-0.13043265086081293,-0.1688905648385458
PFKP,0,5,-0.051245909080737166,-0.05839327293276437
PFKP,1,5,-0.03310853449834718,0.05106147459050378
PFKP,2,5,-0.12355047878291872,-0.11213466119417623
PFKP,3,5,-0.16287316920028794,-0.0889454876635169
PFKP,4,5,-0.08181315205163425,-0.06085820490607338
PFKP,0,6,0.005186204281118181,-0.037578579134339325
PFKP,1,6,-0.04229400555292765,-0.03725508254248807
PFKP,2,6,0.018714152897397678,0.08454738449607592
PFKP,3,6,-0.09319508572419484,-0.07523955248312146
PFKP,4,6,-0.06136957762969865,-0.05032371101107255
PFKP,0,7,-0.07403940479788515,-0.024642850580604933
PFKP,1,7,-0.052224469267659716,-0.027288881698448977
PFKP,2,7,-0.1267773053712315,-0.07473424916770449
PFKP,3,7,0.0974786537182,0.137505704655291
PFKP,4,7,-0.037938389720188245,-2.467132434575337e-4
PFKP,0,8,-0.11540109302020735,-0.10055768878853467
PFKP,1,8,-0.003946000503169166,-0.10799568339525141
PFKP,2,8,0.0374485467457109,0.05549583867495346
PFKP,3,8,-0.03656461089849472,-0.14344990965840757
PFKP,4,8,-0.05978889245953825,0.03879173765708827
PFKP,0,9,-0.09174931608140469,-0.027389529378356942
PFKP,1,9,0.1149096977379587,0.09280014550239349
PFKP,2,9,0.04325064437256919,0.031121070147184033
PFKP,3,9,0.028766329917642806,0.041439461169572894
PFKP,4,9,-0.09952307326926126,-0.13166415296805212
ZAP70,0,1,-0.004819077336125904,-0.04295661035049327
ZAP70,1,1,-0.03305087937042117,-0.03698938110228161
ZAP70,2,1,-0.01429687812924385,-0.0034431600214582295
ZAP70,3,1,-0.043494362798002034,-0.0669085574611265
ZAP70,4,1,-0.02786146994266245,-0.04222910425764182
ZAP70,0,2,0.011098259490811162,-0.011187270464605464
ZAP70,1,2,-0.03713833623462253,-0.054146694813969526
ZAP70,2,2,-0.034501793483893074,-0.04024394321272196
ZAP70,3,2,-0.053965120679802366,-0.07237861340005314
ZAP70,4,2,0.005573582318094041,-0.02354057603324611
ZAP70,0,3,-0.029133100269569293,0.016602160184805564
ZAP70,1,3,0.025879328863488302,-7.495256424444041e-4
ZAP70,2,3,-0.008705514172712961,-0.026188319009123478
ZAP70,3,3,-0.020542092621326447,-0.05206217018761769
ZAP70,4,3,-0.04285738648225864,-0.019901757543395085
ZAP70,0,4,0.011110670036739774,0.02737210408833961
ZAP70,1,4,-0.009987563722663455,-0.021533090735923147
ZAP70,2,4,0.07077345086468591,0.014451379270353734
ZAP70,3,4,0.014296524019704925,-0.02921468561336969
ZAP70,4,4,0.01091994158923626,0.009699390086588275
ZAP70,0,5,-0.018925061656369105,-0.0037792360418090675
ZAP70,1,5,-0.05180260497662756,-0.001579536089735629
ZAP70,2,5,-0.036474709709485374,-0.06964653841545759
ZAP70,3,5,0.006686164687077205,-0.07131521063572083
ZAP70,4,5,-0.09027500823140144,-0.05564088578813406
ZAP70,0,6,0.03139465612669786,0.01460802446786867
ZAP70,1,6,0.026411669535769358,0.013042548782583614
ZAP70,2,6,-0.0741379095448388,-0.10363325117022837
ZAP70,3,6,-0.05950908652610249,-0.08867203679043706
ZAP70,4,6,-9.448266484671169e-4,0.03385969044249439
ZAP70,0,7,0.00800614721245236,-0.026770481839670037
ZAP70,1,7,0.03763715550303459,-0.0667260774745196
ZAP70,2,7,-0.08875576882726616,-0.10649375079807452
ZAP70,3,7,-0.044171771241558924,-0.03167163777588046
ZAP70,4,7,0.060459166351291865,-0.055968387522066246
ZAP70,0,8,-0.14881435533364615,-0.14903630792512976
ZAP70,1,8,0.019869807383252516,-0.040074126321327785
ZAP70,2,8,-0.1592154117921988,-0.12193564139081318
ZAP70,3,8,-0.09423467423766851,-0.09790782966536421
ZAP70,4,8,-0.0681529408838186,0.006914460110888209
ZAP70,0,9,-0.03345076988140742,-0.06465719126014365
ZAP70,1,9,-0.016854712532626256,-0.06308247418423756
ZAP70,2,9,0.04336568754580286,-0.03269185311070715
ZAP70,3,9,-0.08865790358848041,-0.10801588120204357
ZAP70,4,9,-0.127370810860561,-0.14732615499205892
AP1B1,0,1,-0.15370037489467198,-0.09004671039353918
AP1B1,1,1,-0.1430042599224382,-0.0825276236064527
AP1B1,2,1,-0.12961942394677964,-0.07205332861864083
AP1B1,3,1,-0.17517281158102882,-0.125635635311174
AP1B1,4,1,-0.11629682427479161,-0.049537711477105985
AP1B1,0,2,-0.12968014677365622,-0.10549263792126881
AP1B1,1,2,-0.11124659836706188,-0.09662469269756954
AP1B1,2,2,-0.16084861507018408,-0.11811925314539333
AP1B1,3,2,-0.13491573681433996,-0.13335993614056596
AP1B1,4,2,-0.0781626229484876,-0.18453009535765372
AP1B1,0,3,-0.0705398821996318,-0.012220264573009553
AP1B1,1,3,-0.15250945857001674,-0.10380647332706988
AP1B1,2,3,-0.14396676396588898,-0.09751922737732051
AP1B1,3,3,-0.128878446864999,-0.10611553806416928
AP1B1,4,3,-0.09150040729178323,-0.0831992944862931
AP1B1,0,4,-0.19223132150040734,-0.09944286033660327
AP1B1,1,4,-0.07586342613730165,-0.03424147868836625
AP1B1,2,4,-0.12932972692781025,-0.18795766403477845
AP1B1,3,4,-0.0317168566915724,-0.11805121004032659
AP1B1,4,4,-0.04124324499732918,-0.05872624743333822
AP1B1,0,5,-0.07839175810416539,-0.06005846426291545
AP1B1,1,5,-0.07849423882241051,-0.09979470195031517
AP1B1,2,5,-0.11552830951081382,-0.08662343502544623
AP1B1,3,5,-0.1199522628966305,-0.14665841719325512
AP1B1,4,5,-0.15235938969999552,-0.20364051470713268
AP1B1,0,6,-0.08029113285657433,0.04147634700091342
AP1B1,1,6,-0.07916252977318233,-0.07307013502101856
AP1B1,2,6,-0.18820920710762343,-0.07229584284708539
AP1B1,3,6,-0.1666044749112593,-0.1360106114137491
AP1B1,4,6,-0.12352191160122554,-0.08206218114292994
AP1B1,0,7,-0.13048785102243224,-0.1703350671088661
AP1B1,1,7,-0.1864757107363807,-0.12795059199521924
AP1B1,2,7,-0.10576800008614858,-0.026751378544785064
AP1B1,3,7,-0.12204227882385668,-0.09071471527579143
AP1B1,4,7,-0.1133624355101751,-0.10500735903269572
AP1B1,0,8,-0.18795870513551766,-0.2137856035978569
AP1B1,1,8,-0.12623472885590875,-0.1556999640454817
AP1B1,2,8,-0.10948122375541264,-0.0737666404135414
AP1B1,3,8,-0.23528292195664513,-0.17054238852132475
AP1B1,4,8,-0.14130801469501522,-0.11826369333869452
AP1B1,0,9,-0.17183994915750292,-0.12347053892125011
AP1B1,1,9,-0.12128572437601785,-0.14883449517428968
AP1B1,2,9,0.03538908028147287,0.05062319526581204
AP1B1,3,9,-0.16652427753433585,-0.14588871206854784
AP1B1,4,9,-0.1602857837246524,-0.1715849814988326
FEM1C,0,1,0.048759943495194115,0.08831122351493399
FEM1C,1,1,-0.01068784948438406,0.028854160954033616
FEM1C,2,1,0.07101223659184244,0.08246407555826184
FEM1C,3,1,-0.029764641490247514,-0.027327447945565193
FEM1C,4,1,0.12185648456215858,0.14359521103420164
FEM1C,0,2,-0.005203935033124354,0.04218454561098252
FEM1C,1,2,0.05536289244062371,0.08935847821489365
FEM1C,2,2,0.0012060856032702657,-0.004468654859635845
FEM1C,3,2,0.09219794596234958,0.14291846383635626
FEM1C,4,2,0.009119344771736197,0.08014779189409366
FEM1C,0,3,0.034505108578337565,0.008196050045650747
FEM1C,1,3,0.03268555634551578,0.0992905441771817
FEM1C,2,3,-0.025771246395177312,0.013004325687010543
FEM1C,3,3,0.046803814048568405,0.01002335625645676
FEM1C,4,3,-0.0010104005959874485,-0.03875570624130483
FEM1C,0,4,0.0216631341415147,0.047892361713056594
FEM1C,1,4,0.03578690687815348,0.09683546168516129
FEM1C,2,4,0.07137627320157157,0.01144029003640462
FEM1C,3,4,0.11472668586712745,0.16262913103007953
FEM1C,4,4,5.290870451264911e-4,0.005077279817697662
FEM1C,0,5,0.05076121549225516,0.08126389743751644
FEM1C,1,5,-0.08400964840418762,0.015466083219241903
FEM1C,2,5,0.007332427634133233,0.0023430609219120455
FEM1C,3,5,0.008501880284812715,0.05135771412930291
FEM1C,4,5,0.020070916662613552,0.03972453020246177
FEM1C,0,6,0.08283615070912573,0.1542649243576987
FEM1C,1,6,0.07134454862938987,0.09205764052957426
FEM1C,2,6,0.03767418574231366,-0.07553184604586499
FEM1C,3,6,-0.02338525549405151,-0.0996198602370815
FEM1C,4,6,0.10288485553529528,0.07993284234453688
FEM1C,0,7,0.062097572514580354,0.05674091579860474
FEM1C,1,7,-0.04259223867686362,-0.119091851979259
FEM1C,2,7,0.013130016521447234,-0.011551526906147783
FEM1C,3,7,0.011606575714217292,0.0649012860646876
FEM1C,4,7,-0.017427764729493193,-0.024797565515007707
FEM1C,0,8,0.004591466238101323,-0.10902667977327243
FEM1C,1,8,-0.08817782998085022,0.003342290450168388
FEM1C,2,8,0.019937880751159456,0.060792837960446114
FEM1C,3,8,0.0429053550793065,0.03213947421870549
FEM1C,4,8,0.08654922133104669,0.13273650249055732
FEM1C,0,9,0.09892078522696263,0.14278741328815364
FEM1C,1,9,-0.01160522136423323,-0.08532016607576352
FEM1C,2,9,-0.02108908196290334,-0.026743705023643982
FEM1C,3,9,-0.009886028865973154,-0.08114432055294442
FEM1C,4,9,-0.07281926129427221,-0.027256379954141003
PACSIN2,0,1,-0.01668039129840003,-0.015833556404492282
PACSIN2,1,1,0.051983573784430824,0.042178847993354154
PACSIN2,2,1,2.0000918043984307e-4,0.03434551513802548
PACSIN2,3,1,-0.09039440958036317,-0.013344097175168237
PACSIN2,4,1,0.028251772332522605,0.012319362444893907
PACSIN2,0,2,0.01294923180507289,0.10688671525282631
PACSIN2,1,2,0.048960028423203364,-0.0016890271647335806
PACSIN2,2,2,0.02659838708738486,0.052180870672012096
PACSIN2,3,2,0.09370199715097745,0.05247283323520747
PACSIN2,4,2,-0.11607740571101506,-0.08821606171425843
PACSIN2,0,3,-0.14644924292547834,0.013930687519236588
PACSIN2,1,3,0.10935081044832866,0.11003447098405011
PACSIN2,2,3,-0.024050002710686788,-0.07415176145708088
PACSIN2,3,3,0.0656880032685068,0.04377823283448528
PACSIN2,4,3,0.06106553920027283,0.00584515464776194
PACSIN2,0,4,0.06516252644360065,0.014321738980288358
PACSIN2,1,4,0.05254969849354691,0.06776929017336339
PACSIN2,2,4,-0.017971685984068446,-0.05036481122489214
PACSIN2,3,4,0.056715627614822656,0.04953655065456706
PACSIN2,4,4,0.0650891248240239,0.09048676907590364
PACSIN2,0,5,-0.0036447711495889556,-0.0036017506612335886
PACSIN2,1,5,0.09723195164567894,0.09723449243643992
PACSIN2,2,5,0.11997013249331051,0.09503005331406669
PACSIN2,3,5,0.09127200125820106,0.002019449934844137
PACSIN2,4,5,0.031898617951406374,0.09070748518740877
PACSIN2,0,6,0.10098311553398769,0.060818823679753775
PACSIN2,1,6,0.059146262912286654,0.00959875543579303
PACSIN2,2,6,0.05777663722013434,0.04470366021428974
PACSIN2,3,6,0.13184252008795738,0.14065495928509109
PACSIN2,4,6,-0.034310298067996174,0.004483023323709915
PACSIN2,0,7,0.1082002106640074,0.11469022645757748
PACSIN2,1,7,-0.0015007686904735034,-0.011716123466559135
PACSIN2,2,7,0.0240460808078448,-0.0019480228813608669
PACSIN2,3,7,0.023171073860592313,0.01017992510569337
PACSIN2,4,7,-0.07993360153502888,-0.020240273371929796
PACSIN2,0,8,0.07381281091107263,0.06693572177157785
PACSIN2,1,8,0.11427495820033881,0.1176125409352449
PACSIN2,2,8,0.0533661280448238,0.07793762969700543
PACSIN2,3,8,0.11534246885114247,0.07565334456904152
PACSIN2,4,8,-0.04343920304543442,0.010613666261770991
PACSIN2,0,9,0.12178627070453432,0.0880690218858209
PACSIN2,1,9,0.09158583709763156,0.11434994632935139
PACSIN2,2,9,0.12376750565858351,0.08765651962470734
PACSIN2,3,9,-0.08433998997012775,-0.022670005596150893
PACSIN2,4,9,-0.0023180508158273166,-0.03375584121534675
COPA,0,1,-0.10997710439712843,-0.08055193539233332
COPA,1,1,0.030254690183533564,0.04018882545320539
COPA,2,1,-0.019719482968664832,0.04753870495031096
COPA,3,1,-0.06305568892922667,-0.0260297890080205
COPA,4,1,-0.053227336870299444,-0.034877268532735796
COPA,0,2,-0.02837874823146396,-0.029675935162224536
COPA,1,2,0.04929928396207591,-0.011876097390638864
COPA,2,2,-0.03325561395225426,-0.06199909413433455
COPA,3,2,0.07859177514910698,0.03499379047064957
COPA,4,2,0.027164344158437517,-0.04708129307094528
COPA,0,3,0.07231281387309234,0.08830114446823606
COPA,1,3,0.041981717778576746,0.018572362495496243
COPA,2,3,0.05451631419257157,0.07576427245220153
COPA,3,3,0.05149776364366213,0.1041687557572884
COPA,4,3,0.05640642614000373,0.009378920004828158
COPA,0,4,-0.017031184087196987,0.07973953366630114
COPA,1,4,-0.05113713608847724,0.021418375768318926
COPA,2,4,-0.046064667817619115,0.04206686584663433
COPA,3,4,0.06933777303331429,0.09225947799253968
COPA,4,4,0.027483491433991328,0.05194248084824698
COPA,0,5,0.08952316145102183,0.06070806144712018
COPA,1,5,0.017445584655635886,0.06627489576025335
COPA,2,5,-0.006239374168217182,-0.04299264882130624
COPA,3,5,-0.02376438004689084,0.07222624435622943
COPA,4,5,0.1592795956465933,0.15351813624055222
COPA,0,6,-0.0030245942374070487,-0.018598750035045835
COPA,1,6,0.039262258551186986,-0.020329903882817173
COPA,2,6,0.05118368069330851,0.0687623438324248
COPA,3,6,-0.07202296771316065,-0.05692973934540075
COPA,4,6,-0.10211520005638401,0.005622758490446463
COPA,0,7,0.12998385106523833,0.14008697699073172
COPA,1,7,-0.12159128978641497,-0.0782294655999199
COPA,2,7,0.01215250122671326,0.10853340710438703
COPA,3,7,0.08597995423608357,0.1481440508819025
COPA,4,7,0.014532767029272186,0.02325815048734096
COPA,0,8,0.0075846101260847515,0.02320830057662106
COPA,1,8,-0.04462271318253544,0.04397841855718955
COPA,2,8,0.15623568950427902,0.18630610827964164
COPA,3,8,-0.03345224799381362,0.007455111118952572
COPA,4,8,0.07235699749758674,0.056256524636382706
COPA,0,9,0.11361999064683914,-0.0032464381098113826
COPA,1,9,-0.0020043618149227565,0.006224291583469602
COPA,2,9,0.07745576567120022,0.016086576417711163
COPA,3,9,-0.01835597143508494,0.009176979064087112
COPA,4,9,0.08480076843665706,0.13233192339846445
NR4A3,0,1,-0.0950239905052715,-0.07956332000403216
NR4A3,1,1,-0.10880422157545884,-0.06405368510792211
NR4A3,2,1,-0.09093666490581301,-0.08513335814599861
NR4A3,3,1,-0.06336585432291031,-0.0780328782338043
NR4A3,4,1,-0.05729151599937015,-0.07454104336763323
NR4A3,0,2,-0.08063099905848503,-0.07310228723706969
NR4A3,1,2,-0.09851078854666816,-0.09756271037318592
NR4A3,2,2,-8.102225967579418e-4,-0.04314326585300232
NR4A3,3,2,-0.10187820345163345,-0.08643260337656947
NR4A3,4,2,-0.02267742570903566,-0.04004114089164443
NR4A3,0,3,0.0823786807143026,0.036116092569481374
NR4A3,1,3,-0.09361341098944347,-0.046711823796577456
NR4A3,2,3,-0.05426663450068898,-0.039841418146193415
NR4A3,3,3,-0.09180735108546084,-0.1219094428075239
NR4A3,4,3,-0.0526516946653525,-0.03922032553795188
NR4A3,0,4,-0.023205640415350597,-0.06186574417837376
NR4A3,1,4,-0.12797445665152432,-0.055179429113049315
NR4A3,2,4,-0.025131298436058894,-0.0017298780040682067
NR4A3,3,4,-0.03418349971373876,-0.03245015914667981
NR4A3,4,4,-0.00597853379117118,-0.012122885525079286
NR4A3,0,5,0.007738316224681007,-0.020006370893189438
NR4A3,1,5,0.014993436298229627,-0.009751502600917523
