Gene,0 - shot learning mean correlation,0 - shot learning correlation stddev,1 - shot learning mean correlation,1 - shot learning correlation stddev,2 - shot learning mean correlation,2 - shot learning correlation stddev,3 - shot learning mean correlation,3 - shot learning correlation stddev,4 - shot learning mean correlation,4 - shot learning correlation stddev,5 - shot learning mean correlation,5 - shot learning correlation stddev,6 - shot learning mean correlation,6 - shot learning correlation stddev,7 - shot learning mean correlation,7 - shot learning correlation stddev,8 - shot learning mean correlation,8 - shot learning correlation stddev,9 - shot learning mean correlation,9 - shot learning correlation stddev,10 - shot learning mean correlation,10 - shot learning correlation stddev
PIK3C2G,-0.005698475171593354,0.15804699238765213,0.026691211142681272,0.17727661768630254,0.01385319939055608,0.19735089713384987,0.007624294953334323,0.1881682762330111,-0.000271641670462,0.14548981633718877,0.010226088608934088,0.17095017595194564,0.0003932704736358102,0.16734691690673842,0.013165691035686529,0.18490073495623197,-0.02352321220704359,0.19454245715341,-0.008165073358301769,0.17271492987585635,0.00597336556941295,0.22892032219516648
ACAP1,0.143735934665311,0.2290712779877458,0.1360452545645717,0.22740953280111942,0.12724777535708282,0.26835253060779624,0.11229157876865443,0.2669515825875216,0.13701901791418566,0.24249780950558053,0.08633006623370218,0.26991708924271013,0.09206934132936252,0.2817441037860579,0.1187318860456817,0.2712269530183723,0.08280587488355208,0.28864991736174284,0.10139118834856879,0.29284561481067056,0.08576387172959904,0.3355609509956174
SLC22A6,0.020665608385710403,0.14948576882849235,0.00563673892321338,0.15948129965729582,-0.010133639167477356,0.16478179207770702,-0.022343227775368107,0.16558645813289363,-0.0050176642976922925,0.18072985484426654,-0.01869537226751595,0.21433310095238253,0.007993917259107907,0.18957685185387882,0.0034226974522084184,0.21167249760209172,-0.004390237619477345,0.21593187015158763,0.04433691253292637,0.2494404302855346,0.0038331083878727183,0.25869847863331363
CHML,0.06994769534226719,0.32229739339602836,0.10647511487999248,0.32398244395272,0.08508646995284455,0.34155787279351824,0.07334134901894501,0.33509412576725506,0.08680722789701797,0.34749109640847853,0.07194760894979649,0.32948860140324043,0.07650158939399729,0.35568189883070883,0.06740104291085963,0.37129906512099725,0.08237447711923114,0.3659807989515614,0.053943343082204005,0.39352974924930084,0.02872375642722239,0.4217614048086009
PMAIP1,0.15102693533612696,0.303960239223405,0.16736688015070822,0.24598605981601104,0.19205315976019408,0.24063141946863892,0.16329374943759625,0.22931894446369594,0.1725273986871411,0.27271569506423843,0.19460106050206383,0.29742985345747297,0.1915311458817073,0.2732709059860093,0.214856603340051,0.22640098458172986,0.2055804320429339,0.28981893708672,0.19130093841800816,0.31233775663832464,0.20747213440479775,0.30514345275506716
RPS6KA1,0.020363513731760024,0.1636745844995075,-0.009480191237316842,0.1771613946680476,0.01492121778213805,0.20181076789865166,-0.012661495821332223,0.21430030457197013,0.0048657811260142975,0.21525997556283172,-0.02005865071082957,0.21925123915619818,-0.03074673159261783,0.20548235149647104,-0.0296209416161179,0.22672291802544978,-0.033082461627116706,0.23499389853401606,-0.03231161169022379,0.25105351947965954,-0.05852920446538677,0.23071181359020107
TRDN,-0.11779628874715116,0.11245899034962258,-0.16500035226952497,0.08943426445354735,-0.14286904720148377,0.1225052881035068,-0.15783152498172237,0.10221002257041144,-0.13080281247731437,0.15223302481127016,-0.16180415218414593,0.12870145509058642,-0.12933264507545528,0.1670152368937548,-0.15856012945937667,0.15106787288275397,-0.14559852058490716,0.1551699582747565,-0.09906979878768782,0.19582741616296107,-0.18428082891204467,0.22092533593841923
AACS,0.014083370819359306,0.1294426029341993,-0.017244042804995464,0.15982508771459264,-0.00356447979666371,0.16090666987810717,-0.014572099514584377,0.1788173357996529,0.00680869080740843,0.20202012784464787,-0.005096194922901325,0.20170667904444334,-0.00989407323572431,0.20073009788540208,-0.016130219961747475,0.19811640529551783,-0.02539018589030066,0.2172842415512632,-0.013319524206423386,0.2469150977738778,-0.021014512122291287,0.2420257060252024
TMEM52B,0.04353615454017026,0.0865153261537908,0.07402825951889466,0.12141885632805154,0.07154390228204761,0.11517893939522152,0.0808154628445758,0.12044872364443417,0.07757359894889444,0.15181389899266212,0.07308211259213168,0.14576123465200408,0.04088290922961556,0.1830672769479155,0.06003375904638598,0.1634333643283554,0.08439852435342188,0.2059723682632211,0.07933981713858072,0.19427035302829604,0.041783371903531666,0.2619734775312057
PAX3,0.11828497815934666,0.1729428866971387,0.13731996022625984,0.20027553895845915,0.14025843940547397,0.20390631425889372,0.11961030555135128,0.21597113984806013,0.1523523335531864,0.24082208114342232,0.12019366294335143,0.23237546059847583,0.13674977631542423,0.24543748311503735,0.1228594121269526,0.22165609500349565,0.1193137877474234,0.24784148175719165,0.1601418813435973,0.26002131937294043,0.14923081732934515,0.2668983403447257
CLIC6,-0.0670597570954652,0.1592992651338817,-0.0493600832901644,0.18611125759384065,-0.04950057609819801,0.19199768821990004,-0.05805216057154902,0.20813381941103684,-0.03861005636414218,0.2135982996879658,-0.043704541243861916,0.21499232673115956,-0.06918238632261305,0.1908870977061413,-0.061832731319006254,0.21402664233814442,-0.03916710938899731,0.24590903545327225,-0.045487599130463824,0.25903264764114164,-0.06446033940396802,0.27057314763554724
ISY1,0.28053296087292046,0.18634075513624185,0.2961590671531406,0.21616424428974265,0.30321702125155864,0.2332075747936222,0.3102015920415743,0.230040301324603,0.3208080968499691,0.20852439937293693,0.30016796756995884,0.21524515631661545,0.3148308632429383,0.23968878533645127,0.3146306886692487,0.239411431857727,0.2880459835552602,0.25724731472916074,0.316243013497009,0.26559205121940926,0.3016675613429371,0.29169193347197697
MEF2C,0.08925746388505458,0.15449643353772158,0.07963927143809948,0.14777185032987214,0.08170875098434313,0.16341321317339774,0.09176263892279972,0.16759114670821906,0.07763100544131224,0.20207407753093248,0.09614443671609521,0.1941938086920415,0.09015337919047087,0.23838741197896984,0.09325679328109072,0.21843867138809342,0.08799033093738724,0.23395323929683742,0.1047607740148609,0.23655310911467892,0.10879751006816907,0.2709635892556037
BATF3,0.1333012342713878,0.26943959049180843,0.1505928114506633,0.20766061417078346,0.13629675607718478,0.22313847864762285,0.13792689093999438,0.21704419581859988,0.13341983669655846,0.21461666212115252,0.14207822687905608,0.24370809251801287,0.17604072583085242,0.24404181386387244,0.13655726688408948,0.23939853969788716,0.15079835017150586,0.2335232999957002,0.16013590433103325,0.2440992363561525,0.14968050435102256,0.24297192948037677
PTDSS2,0.09376154939721149,0.15650517316722637,0.025159407443339946,0.16486043531012926,0.033565403612366096,0.16858144679965228,0.05019925247744692,0.1848707069591222,0.02317092985914544,0.1678303775609888,0.021121682490110007,0.18848282735040298,0.003691949857450442,0.20953087603854736,0.010575671400871418,0.19577271497863397,-0.0027246259505193503,0.2570566536086388,0.006418848831145899,0.2546196474124615,0.021877802445835974,0.2592292143085359
QRFPR,-0.03465235287748619,0.12771987554898168,-0.05463895198244643,0.13889402145784424,-0.06419776280731342,0.18051093927721507,-0.035911315870642904,0.17493618989763132,-0.027951339373069598,0.19608615919066213,-0.04007977748000456,0.17657020088716335,-0.0307826292329885,0.18962218006382012,-0.016702470951903674,0.17827932781777328,-0.05084480051144896,0.21028488949408325,-0.05669503968451269,0.216183938565136,-0.06331162069850074,0.20423283602228556
MYRIP,0.06671608412900455,0.203777175826971,0.07479576449895685,0.2190667910286841,0.061389578284426934,0.21283836603456552,0.06783095009025805,0.23513780229697923,0.0692058673665379,0.2200875593749632,0.027822346316939434,0.2258583258041542,0.036353271328412505,0.2247498793315565,0.04335887750588975,0.2353994301640043,0.0434181431859639,0.27665563323619896,0.044341545452627765,0.2784199648668315,0.009341939664627806,0.29486828489292793
XAB2,0.18407793951539314,0.27230920721504764,0.22807337717620377,0.248103491563006,0.2224044413157375,0.24296452559072232,0.23482223779000505,0.22381284219073597,0.23755941414829043,0.24957366122254243,0.22989748125492182,0.24907463096104912,0.24478905186004607,0.23272760469674977,0.22907572677872395,0.2494953877317139,0.27114741631969885,0.24690355034538933,0.22728707361518855,0.2801289851844906,0.24286130027614877,0.2660431179521008
ASB14,-0.12794549197538507,0.16479972240800847,-0.12850138444632445,0.2235897024367042,-0.13296010019275759,0.19896582212154731,-0.13703067518350284,0.2061307594919138,-0.1467843768895572,0.19845954585796663,-0.14964682075062916,0.21305617769322585,-0.12376581504030318,0.22384370235179935,-0.16553970731518833,0.24602235739334422,-0.1618198272494837,0.22072153466169397,-0.1506752559297076,0.2692537675789534,-0.15591542621861237,0.28981686502782494
FASN,0.29355377900224544,0.17524396181446183,0.29091385727629215,0.15527980657641446,0.3244285285625634,0.1869624583519696,0.3097571118089655,0.19657813800260154,0.29365835235887955,0.20712264959591872,0.30796066717352705,0.1992693240134511,0.30920083029086676,0.2313259861120667,0.341089080268025,0.20608478815857303,0.3202220398022332,0.24706536692182293,0.3059679640441195,0.2332265595082647,0.3316306664727701,0.28816083513617236
USP38,0.06198242930469961,0.16958924799674416,0.0751940825272694,0.1991078611267872,0.06904342535598498,0.20487738865327487,0.10762738484128521,0.22598917784515954,0.08981312503871977,0.23518916534324,0.0812337935625073,0.23960052403297732,0.09120558609935428,0.24262213039438713,0.1138565671863324,0.23683707245168906,0.09289658401958943,0.27551866471510567,0.08235255602256276,0.27896609353789203,0.06134948269139014,0.2735267626957021
GDF7,0.12440134163171554,0.24893361931170296,0.13842591878512203,0.23200593760594038,0.14499688905192903,0.2381524783095634,0.1200036151224708,0.2319892495489524,0.11972001090441177,0.2548365309233135,0.13495100329925272,0.257780848523273,0.11688009982551223,0.24753143978492567,0.1269179583321196,0.29223162969247246,0.13449428465305366,0.27410471093784033,0.14338620389576326,0.2786151842496153,0.11520260298620194,0.2904902756434158
UBL5,0.15074249542270673,0.12515850040196697,0.14688460758322913,0.16592199963826135,0.13547481706341347,0.20813484990982342,0.17205014296927185,0.17604004596671205,0.17750089906772465,0.1658460224015888,0.17096785123576538,0.19191835474636978,0.1448873307561536,0.21797211347032105,0.1406539778919304,0.2224934918529651,0.15170442806929668,0.24346453159166864,0.14244215890012363,0.261513600510082,0.1536813693913105,0.26265198679489055
WWC1,0.31386603512244543,0.21342749255984442,0.24195588443650196,0.20614634086542258,0.2733589219960264,0.17576309000451132,0.26231629577461996,0.20498725741298707,0.2356129088644224,0.2161618366578489,0.2573153113354085,0.20715949181201723,0.2695494116375424,0.2141586585969353,0.2554706938477167,0.2115363910057309,0.29003379152465614,0.22367227506001924,0.28122392651015626,0.24735029990516735,0.28654754966689294,0.23946378742711247
BAX,0.021568633167125133,0.12954004111833636,0.02783238900375098,0.18890424743623224,0.047541269866161945,0.18898064771274356,0.032749955910585014,0.19708130849300737,0.06120272999716166,0.19442226147632763,0.030044807299527278,0.1856561953695057,0.08058398621748455,0.22940025081907875,0.05992984115082063,0.24246483554312281,0.06851847671530101,0.2593519863568938,0.022856670079446913,0.25195386275811216,0.06663324950646994,0.29334131243582107
IRF4,0.0491392277620159,0.18369871916905406,0.04856198322050108,0.22828329922589025,0.06607094060733353,0.20753430202786852,0.06153277612894924,0.2218808285659127,0.05642856100081082,0.24354792782939025,0.09706325942365629,0.29679992370202857,0.1234026066953819,0.29088193378533644,0.10957678981756028,0.3121684503754938,0.09604052223338534,0.3370173035070991,0.13984759626554752,0.34292532109478985,0.1271962884333959,0.36903028162893725
RNF185,0.08017835444929601,0.15004946668416663,0.05066989662769216,0.19754417971586713,0.05226807031471585,0.19169587034398353,0.08676874681217743,0.20315832386663868,0.045654396306685115,0.19346730189661526,0.06028742004169793,0.19612569339727548,0.10155004346352957,0.19737548842669866,0.12494936792044006,0.2289612636486338,0.09246884525138023,0.24988133283942127,0.11537639223201396,0.250538824731406,0.10437235198284403,0.2839006439076335
SATB2,0.1242694567843962,0.32645794572720566,0.14064386523355513,0.3058583663589183,0.16658759540602766,0.3228714399428691,0.188560669535882,0.3292174156139852,0.20575070674483645,0.34058797182375017,0.22250516813639984,0.3272495339234068,0.20093806790536586,0.31212078822212086,0.254862378678621,0.343743041045026,0.18938738852211634,0.33785244840668777,0.20256468065028066,0.30028028219847125,0.1619843035664538,0.36253060885249744
CDA,0.04868979112648561,0.1649857255803658,0.07657824902212364,0.16193808538100232,0.0863494899467369,0.17802347460357376,0.09410929232586827,0.1556139385840045,0.07084301178831488,0.15054554133691198,0.07283651064448594,0.1818961979142605,0.08024171396526955,0.19318472053740787,0.09238704604168836,0.19210291072365096,0.035693692968652574,0.21726461703005281,0.08102327741965996,0.26422368995530804,0.09617519091936383,0.2616401091981034
SLC52A2,0.17615393244073208,0.16266291100270724,0.17456409677365842,0.15782036486878906,0.14761907553683545,0.15373972870660463,0.18155177182685875,0.16141136053659594,0.17952129642314127,0.17301624746515817,0.20831726068788808,0.16481416549898026,0.17292092113404853,0.19846064871745242,0.17667576545329888,0.21977282322871414,0.15661423816650094,0.2253671212169151,0.16280176480880193,0.2214686095150081,0.1905257501056384,0.25076466536423275
CCDC152,-0.1635026207318001,0.22986294287005876,-0.1554564051416844,0.2245203416649739,-0.16653070751254703,0.2211358015631714,-0.16062180975725354,0.21895843601297532,-0.1557273428111546,0.25525890399311185,-0.13334867516704094,0.25526188735195715,-0.13451837039695239,0.2307738315436462,-0.18208694954270604,0.267464150748218,-0.17506149503038063,0.2666584867694895,-0.14273293636726445,0.2818670919056608,-0.1437072818330496,0.25955302442622824
SLC5A3,0.10496498429380295,0.22527643978310022,0.0680394800430861,0.204831101307074,0.07501618831008743,0.20012626849019693,0.07663681737721381,0.19674633460729293,0.08771817624376457,0.20819754142130792,0.08449881510339802,0.22163618203882696,0.06822363610754557,0.23356705488390342,0.10674546553863305,0.22050070826139523,0.11197386501596644,0.2437076630347837,0.04658657287298805,0.27602657165427547,0.013651060788113437,0.2684642587190326
SNAP91,0.1426826363068449,0.29597452483770137,0.11299381117927632,0.2684089602341271,0.13666618278054252,0.26898158213317486,0.13139684163816345,0.2612659278889354,0.16705329404436559,0.27010162056282594,0.15026038762656171,0.2878779637147678,0.15688855155930556,0.24517899276394872,0.15768001458832112,0.2627897370799217,0.11716554570365512,0.3090126483293534,0.13880050445423794,0.29071400297350486,0.09265921081382764,0.33717073285001353
IRF8,-0.060763480215774573,0.2478147041310515,-0.059817046550431255,0.2559257666718594,-0.02886908335264465,0.26842874226071545,-0.06950386786087741,0.2815758705353289,-0.04412899452920075,0.28022309019835123,-0.0067453247076897285,0.276019645418489,1.5715876296573927e-05,0.2897602542945646,-0.0592421607359254,0.2868357397148521,-0.03144161812598644,0.2983844542169295,0.0325251427314443,0.31674011662111906,-0.007233421532310678,0.3129324463743701
MAPK8IP3,0.0831657065955427,0.17085146370650314,0.09449398034936565,0.1987204450397735,0.09967788648843114,0.1607639822444953,0.08332341578911187,0.17420691364843402,0.10440332667526996,0.19666367779869062,0.04955074241773028,0.21531724674526231,0.0616437220402713,0.22468059484209527,0.10379660722937892,0.21222599129674175,0.08020784935636836,0.22454222647012514,0.10077891533136392,0.22231899425987336,0.09603317476737533,0.23333625132130104
KDELC1,0.02659849447337817,0.17392855766384333,0.02368347971686413,0.16877779274692897,0.0060164204578039195,0.18896946169183446,0.000881781823956199,0.17455245027858154,0.029343704766214514,0.1845807030697785,0.027539616680942108,0.17419585828292455,0.046260636960976535,0.19870748956533452,0.019631022285127007,0.20410225167769702,0.03150312977562335,0.21028677928353726,-0.007790347041505698,0.21046588954785805,0.09072192609663535,0.26683347138822855
STAT2,0.23197625679068856,0.14711740980365146,0.22118335015767585,0.1575655976606316,0.2226782546083274,0.15790865062236123,0.22155312420842216,0.18614013622732953,0.24014125149832816,0.17604200096383407,0.20564424041298898,0.18073871412999623,0.23894153805614712,0.2113677682192002,0.2095713001766749,0.21865073076937408,0.2163974194916524,0.2409632380353433,0.2514328714307544,0.24962231956560446,0.2018254837063792,0.26802169448380414
STAT3,0.10188361660532111,0.15310289806745914,0.0768060637238286,0.18264402780745223,0.07979619871181756,0.18625235605690776,0.08979340643946511,0.21994163522467425,0.07707530863617676,0.22923064592082076,0.11236358692438665,0.2459070451798074,0.0611919352175758,0.24399636499460614,0.10465517523428242,0.24067797391696566,0.08875567957202281,0.250129371493206,0.06562157930773287,0.252150935844138,0.0868696115715062,0.2820188876841059
CASZ1,0.10398645716756817,0.20904281649209372,0.11490066730827132,0.19046291599556184,0.10243418658464076,0.19561520620671424,0.11561931577019421,0.18796110617903264,0.10388903168638447,0.2124277978695776,0.11628033008825008,0.21128396588386159,0.0810626134178594,0.1873494608472122,0.10960131556580235,0.2275617641090766,0.08945825667691187,0.256485191619011,0.11672656252501601,0.2903024457350258,0.11198370338688747,0.27226876023821206
VGLL3,0.006242833898012921,0.2739815918777211,0.02629147422776796,0.2553420864882662,0.03846246808929285,0.24811282124412426,0.05367643054198588,0.252671787782262,0.02925168587497377,0.261030461574238,0.03022808549647673,0.2610331361240488,0.041417991796406615,0.28573798360479064,0.035861837260203616,0.2712123627438945,0.017076354797755645,0.27531271773997607,0.015199060728348332,0.3195671115744424,0.018107922565323776,0.33162296120338847
PAMR1,0.03585272741968471,0.15047939177703035,0.03101577307990833,0.13595021669460633,0.03315037600069158,0.14441895988080866,0.02020290779894213,0.15362382094532576,0.03461972487454317,0.1707042817525728,0.019579295173584973,0.17416431609121677,0.06284418344376694,0.20692507813591504,0.02955949012225117,0.18201220859389214,0.03455096060459799,0.19254216628161086,0.04988386434546362,0.22056720235276572,0.05506220615754248,0.23980631719252446
PCP4,0.039607705467875676,0.17949287802348918,0.06478003161798662,0.19513465812673209,0.05725036135412387,0.20484380473445193,0.05933472513055991,0.17547465377409427,0.06001314419029094,0.20182096066142674,0.05060736671534175,0.24256965066459296,0.03773822557290773,0.2621039390765776,0.04403114534941165,0.2592416379588581,0.05398020620026939,0.2476034301400391,0.026050521035008004,0.2771163560927549,0.057012618135005674,0.2694009408655239
IGFBP4,-0.04799835059278392,0.14661173918453105,-0.026669794076933408,0.1396365278188972,-0.014250509425128044,0.15027545621966135,-0.05781030950285045,0.17310994325734214,-0.0315396452955575,0.16475237139235388,-0.02871243866275223,0.2120731426227556,-0.012308329036046893,0.19123251993316984,0.00545635261154754,0.22084459847459761,-0.001603313481786322,0.2057018364896183,-0.04950864542091456,0.21672023604309398,-0.015991366493957757,0.29271826478689966
IL2,0.19437753905985042,0.2366466611974808,0.16985664655615387,0.20282905083128192,0.15040985857675582,0.2004909018687118,0.1707962516652398,0.22487937839826028,0.20023009773383815,0.22076847182936832,0.1896997798078532,0.25555373121300595,0.19932829220539652,0.23666759811837618,0.19412803177038018,0.2588481783509454,0.19908603890075158,0.2642657377717072,0.20499702399362596,0.29751858510985285,0.19913497888557985,0.2727616239893737
HSD17B3,0.190975972673265,0.24205500266634655,0.15765177241233022,0.2011769339569768,0.15350289575723547,0.19715032658960235,0.12844503171423316,0.2184702738625327,0.158790408328934,0.22473223850349217,0.1504596569909077,0.2243102104689381,0.14604836174745714,0.22623484868986843,0.14071822780543675,0.2547285148010654,0.153671416853971,0.26209335443524867,0.11743880854146822,0.24097469100890803,0.1525394743803122,0.285504387775515
TFEB,0.04996178978921697,0.08727537568547448,0.03340069266112691,0.12332900493555617,0.03258613293995809,0.13935670597854388,0.01899831108995011,0.13545918039362634,0.0397223276283242,0.1552014499321329,0.004756909291721555,0.15804767332706227,0.05390121105147793,0.15637795032647783,0.04550480436689371,0.16556099676018793,0.021085402579099775,0.23681106499177199,0.046259518605430525,0.23333552667878443,0.06583899615633758,0.21537659823771188
SLC22A18AS,0.10435606943768157,0.1600780781292014,0.13756946202544093,0.15270183144850882,0.14877852741757053,0.1910236459746422,0.12351148435130518,0.19656413167981285,0.11615264628025854,0.20859241901503034,0.13998286501113064,0.20511482271670495,0.15013723754503336,0.22226494972183983,0.1614753062786424,0.2128449900103072,0.10490208741651429,0.2275432398484678,0.1383926254065741,0.2609641230411451,0.16061024842876015,0.23974037153056185
KRTAP12-2,0.06859281659366259,0.20871826093107723,0.09631948581986971,0.21400308365469267,0.08488808741474414,0.19760705085284228,0.09571931776415743,0.1943965432437865,0.08923358932295601,0.2031589421571654,0.10119370333543569,0.19248063756859904,0.0990987376026875,0.20784740817673197,0.062119329674106244,0.229641944915585,0.08947977653557,0.2507365212085737,0.09034884970831693,0.26162410354168136,0.08514748074155618,0.27316577730037117
CBX8,0.06240982627142786,0.18262087716742975,0.050013975860551306,0.16049148984111647,0.041828066998657334,0.18075732827619276,0.023718765372927123,0.18398241083436745,0.024505678812956986,0.155764987996656,0.027313755382878408,0.21131720434819204,0.047650239059773176,0.18599228176540344,0.029993766901481807,0.23692005986970174,-0.00819840899692819,0.2221357497534211,0.04376687783010584,0.2405006389119161,0.03919717848216922,0.20217940427941974
AGPAT1,0.32346699284405567,0.21046459500379308,0.3097321860944835,0.21932164712318658,0.2894628353159684,0.22038746118653435,0.2919513685417064,0.22843764319293683,0.3207995735513008,0.22054762807323022,0.28732971960214126,0.2283307721749843,0.3346631463316997,0.24100748618091314,0.30970111025212704,0.2348083322672261,0.3166093111396281,0.27104235569102947,0.3373302518598737,0.26333121293616985,0.28537474315572076,0.273103307462912
IDH2,0.040216090755279675,0.18985324867126896,-0.035863685912475844,0.18704666976230344,-0.026776352811873093,0.2066937757088369,0.006819602839883045,0.17786838301087662,-0.01695686340897063,0.19901394192437283,0.01676130270832026,0.2055505731579151,0.0037951787639857273,0.21065279570487952,0.008903496738836737,0.18652572755199298,-0.0019806319167155434,0.27397146812385625,0.013246932347517238,0.26381236861022517,0.03377579214677915,0.27218185131529665
SLC39A10,0.19382182336095483,0.17102726897457451,0.1577293353901008,0.15799071645461785,0.168839011090085,0.16604519794560443,0.15338094461440507,0.18447266564485126,0.15286307947069838,0.17609253988086118,0.17535354932183303,0.176305023817179,0.17801927701197867,0.18926208575223905,0.17848765314508036,0.19688126376108725,0.15024371773644993,0.1872187966653167,0.1958026232267104,0.22671748892023458,0.1256447154531045,0.25457613803039486
NR4A3,0.09579151695790103,0.20721834545452544,0.08899784508180603,0.2321595613861622,0.08392831823343,0.25096974581267006,0.08025561264438488,0.23663909512442913,0.11555612207989717,0.23677621436555188,0.09271575727529771,0.23309451900746883,0.10454740692761424,0.255702061519079,0.13025897385613222,0.2566376670740623,0.09998801607390712,0.25983626446520236,0.08770384711237339,0.2844818283752101,0.137880642726786,0.2680412118160164
COPB2,0.2311611165414543,0.17142510671469632,0.2834286157869439,0.14834027431156632,0.2637520648534333,0.18017637763857497,0.28089431724343766,0.1798628708412582,0.2557190804318605,0.2112881023265514,0.249568320034018,0.20645853007322837,0.2776089817430709,0.2005668176476131,0.2783314665663501,0.2200479103166725,0.22424301234883495,0.2475742257460171,0.2628895884685092,0.24244191340892957,0.2291435095127029,0.27767540777411176
AARS,0.15652911339285172,0.19501762406233383,0.0853026066460712,0.25841431749320465,0.054473958194190666,0.2549632128183637,0.09504527730775678,0.25127250311788085,0.07180532725667366,0.2743061132230273,0.08539180943365902,0.23128963415709763,0.08718758895094277,0.24558800577820486,0.08708070281090594,0.27288378677753733,0.0959897439129101,0.28285756873294504,0.08629245452052309,0.30892819426549245,0.06559363300248,0.2941538868738482
TMCO1,0.18540392837070116,0.10787237167720468,0.18279564446843843,0.1033665302146176,0.16771851035655025,0.12042250579238087,0.1782301465792347,0.13359822460167822,0.1554629213429565,0.1525011482540631,0.17374705935349433,0.15221831862519508,0.13884467457178273,0.1857630301982425,0.19327262916375565,0.17864973181794264,0.1956680015067421,0.17173362361767563,0.17039949473546678,0.22131872537123606,0.1559871858775538,0.2507228279610037
CHMP4C,0.16373648178126415,0.2503037905701736,0.1983327658707291,0.24137242050370822,0.15609640805140043,0.2408984535319695,0.19419673977923338,0.2367164538738457,0.17354339951520376,0.2457400832461497,0.20295373549579843,0.2505297654846075,0.16000996218299732,0.26215265209556127,0.1720440357037778,0.25423545131935005,0.17069331659154835,0.2855138515883458,0.17962736468997148,0.23697760008219965,0.16392474167373627,0.24542593688215467
STX16,0.13524920227586323,0.20824264733315398,0.07231113400056485,0.169266473698379,0.04683601992136975,0.1919492055391767,0.03844056191456405,0.1795252060866914,0.04485335474054943,0.19649665660860985,0.02827191126160532,0.2420117210894032,0.07325845348247736,0.1880905291741349,0.04461730240073183,0.23285009285376615,0.04338430202366285,0.22685197314522815,0.07124110372819364,0.2439893108323886,0.041647980829526816,0.26567794240217774
SOX7,0.24528597691866594,0.2704596743147364,0.2009140695064505,0.245398416940737,0.22870639257060585,0.25264830048676523,0.20160473268260798,0.25818427501195385,0.20007208181647518,0.27107024808681346,0.23791931253598195,0.2842848582443996,0.24102106714748892,0.2643360002619072,0.24074687216311336,0.27300101551659234,0.23325844709546084,0.2817466497235987,0.24253122883967865,0.29745961897368206,0.2706341038127767,0.276844018212698
SNTG2,-0.03491605835753297,0.15881527565958994,-0.046526929796886975,0.11730345213863785,-0.06753309486807518,0.10991439346199637,-0.055962635815977886,0.13259228267644937,-0.08275278296819855,0.18259753842266183,-0.04921598714054467,0.1549465596071321,-0.035650917376900106,0.17022408429654667,-0.07355542879449264,0.15900590168960968,-0.040226175570986095,0.20551990008691023,-0.025979880697596287,0.23275649660526573,-0.05489463243975014,0.24441032025913584
HNF1B,0.6144628612472837,0.2789879307636592,0.6206142722993949,0.25383892481487086,0.6143159398255716,0.2718650435137469,0.6328565213747297,0.2683086761076938,0.6098991440306485,0.26387558609853423,0.6196272933239922,0.3014083113405738,0.5581296225601522,0.33306235204561996,0.5740571856577311,0.3124779971832654,0.6053838869978809,0.3059489312406709,0.6233241955483545,0.2895405034088602,0.6139164799242227,0.303850199585546
SPI1,0.01871381411906822,0.3027200715197903,0.0775897315649436,0.23225283834999547,0.07019277760430656,0.2407101011269712,0.057441898256370694,0.2431016450674051,0.03833714259325703,0.23049736435158716,0.059701191567534936,0.2535307300153825,0.09454877006956712,0.25847456536333746,0.07518452225978388,0.286721597127126,0.13009741067239547,0.2894044805816189,0.13244410795042513,0.30053414285217117,0.06422456933557993,0.3004937521573902
ADIPOR2,-0.018547422385222112,0.18687761090214708,-0.005510118584349073,0.16911658698060475,-0.002054832169069541,0.17607704663106774,-0.012531766552187695,0.19166690276511988,0.005631228562318615,0.21944036649523008,-0.010295778051932542,0.19655289107272242,-0.022478952501949843,0.2077973449581022,-0.00017795124719809807,0.2344698668380319,-0.03362352917405767,0.2289458406678527,-0.015407416528849735,0.21076301933590036,-0.063434298216953,0.26642045471950426
SEC23A,0.16951094502822842,0.21309609806845584,0.18121778936689434,0.1932344652446877,0.15977818841901126,0.21108346933539032,0.18063813139603266,0.19944607608442214,0.1691829219803317,0.19891726663141118,0.1511482301493354,0.21826880369990212,0.16905491622235355,0.20413811298820278,0.16428870814857807,0.21310569711719798,0.1633696705486361,0.233067155398161,0.11528670248244623,0.2394546539859123,0.13952311513640625,0.2707500575862301
SMARCC2,0.0972164432146055,0.14503573246513676,0.05944454680410125,0.1537289097394311,0.044024971777551124,0.185684170334299,0.06476294315725122,0.15562150778336992,0.07573034885546256,0.19150318905396216,0.06010051717303781,0.1943592903475199,0.06127161077155639,0.19258072009471122,0.06811107984557592,0.19053260741373906,0.07238499544347586,0.22038333383050213,0.09981614842474089,0.22311175513828987,0.09887850519743145,0.25594400086154234
GPR3,0.07794131231952972,0.16935081060375057,0.09577324770127747,0.16662594333056252,0.07895062763834514,0.15457986868052884,0.09689450044765023,0.17533632731461957,0.08559021323176709,0.15435314738887537,0.09506108793255894,0.1905222368339017,0.1108910780725156,0.21793618673644446,0.06916317552476639,0.2041069366712168,0.08595183438954712,0.20647544273313745,0.11753300328407043,0.23920158456989168,0.13201410254230495,0.2198324512120441
